# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000264347    1   24198284   24243575      3       1  662879     -0.31039     4.996e-16     -0.31039
ENSG00000232557    1   24198601   24244375      3       1  662879     -0.31039     4.996e-16     -0.31039
ENSG00000229106    1   24217961   24264227      1       1  669142      -0.2686     4.996e-16      -0.2686
ENSG00000264926    1   24220560   24265637      1       1  669142      -0.2686     4.996e-16      -0.2686
ENSG00000215905    1   24324371   24370009      2       1  724328     -0.79431    5.5511e-16     -0.79431
ENSG00000225315    1   24332325   24423289     78       9  688886      0.23954    5.2736e-16      0.23954
ENSG00000230703    1   24358264   24420055     73       8  687652       0.3676     4.996e-16       0.3676
ENSG00000230023    1   24491730   24548183     41      14  648051      0.43695     4.996e-16      0.43695
ENSG00000221032    1   24519407   24564520     29       8  631564      0.60764    5.5511e-16      0.60764
ENSG00000266511    1   24596257   24641345     58       5  686419      -1.2004    4.4409e-16      -1.2004
ENSG00000232298    1   24624046   24683391     51       9  680109     -0.25773     4.996e-16     -0.25773
ENSG00000266551    1   24845945   24891204     35       8  676612      -1.1468    4.4409e-16      -1.1468
ENSG00000227312    1   24855118   24900465     35      10  676266     -0.99644    5.5511e-16     -0.99644
ENSG00000264443    1   24855292   24917515     42      12  677012    -0.017334    5.2389e-16    -0.017334
ENSG00000238482    1   25094364   25139470      6       1  681790      -3.3099    4.4409e-16      -3.3099
ENSG00000229162    1   25252836   25299588     31       6  671780     -0.77329    5.5511e-16     -0.77329
ENSG00000261025    1   25284914   25332356     45      11  682734      -1.2149    4.4409e-16      -1.2149
ENSG00000264371    1   25314994   25360077     74      11  686529      -2.4958    4.4409e-16      -2.4958
ENSG00000233755    1   25360198   25474611    139      26  678102      -1.3585    4.4409e-16      -1.3585
ENSG00000233419    1   25441544   25486945     31       4  675866      -2.8207    4.4409e-16      -2.8207
ENSG00000231953    1   25499630   25545360      7       3  703849     -0.37555     4.996e-16     -0.37555
ENSG00000272432    1   25539328   25584812      3       2  699342      -1.8438    4.4409e-16      -1.8438
ENSG00000252515    1   25632462   25677525      1       1  789348      -2.0484    4.4409e-16      -2.0484
ENSG00000259984    1   25652920   25698956      4       2  669057      -1.0343    4.4409e-16      -1.0343
ENSG00000238084    1   25690203   25735771      3       1  653690     -0.68969    5.5511e-16     -0.68969
ENSG00000266468    1   25697722   25742780      2       1  596987      -0.5082    5.5511e-16      -0.5082
ENSG00000225643    1   25872969   25926847     18       2  701881       -1.401    4.4409e-16       -1.401
ENSG00000233478    1   25961035   26020602     20       4  673898      0.27761     4.996e-16      0.27761
ENSG00000228172    1   26133240   26181263     26       2  684085    -0.057562    5.2736e-16    -0.057562
ENSG00000272478    1   26148404   26193625     21       1  685776       0.2388    5.2736e-16       0.2388
ENSG00000236528    1   26151104   26199911     23       2  690298     -0.02244    5.2389e-16     -0.02244
ENSG00000229786    1   26178851   26224101     15       2  689921    -0.055547    5.2736e-16    -0.055547
ENSG00000223624    1   26180461   26225600     15       2  689921    -0.055547    5.2736e-16    -0.055547
ENSG00000266763    1   26203240   26248313     12       1  685560    -0.087071    5.2736e-16    -0.087071
ENSG00000264021    1   26222853   26267945     24       2  690943     -0.30088     4.996e-16     -0.30088
ENSG00000207237    1   26255688   26300791     36       3  689526     0.069011    5.2736e-16     0.069011
ENSG00000265320    1   26363069   26408168     38       4  688966     -0.78985    5.5511e-16     -0.78985
ENSG00000236782    1   26486438   26533312     48       7  687951      -1.7314    4.4409e-16      -1.7314
ENSG00000236155    1   26501232   26566331     73      12  689408     -0.53708    5.5511e-16     -0.53708
ENSG00000270733    1   26579532   26624889     63       6  690481      -1.2774    4.4409e-16      -1.2774
ENSG00000225854    1   26618179   26663524     48       6  688375       -1.428    4.4409e-16       -1.428
ENSG00000265143    1   26664956   26710210     45       9  678673      -1.2935    4.4409e-16      -1.2935
ENSG00000223583    1   26771144   26816678     25       6  684491       1.4772    4.4409e-16       1.4772
ENSG00000225891    1   26779247   26828773     26       6  684908       1.4254    4.4409e-16       1.4254
ENSG00000224129    1   26835845   26881741     22       5  686408      0.40961     4.996e-16      0.40961
ENSG00000238705    1   26846033   26891084     25       5  686865      0.24663    5.2736e-16      0.24663
ENSG00000243905    1   26909737   26955037     13       2  646038     -0.26903     4.996e-16     -0.26903
ENSG00000235069    1   26938938   26984172      6       2  654999      0.42907     4.996e-16      0.42907
ENSG00000229247    1   26956868   27002105      4       2  674164      0.33605     4.996e-16      0.33605
ENSG00000260063    1   27008623   27055622     10       3  704739     -0.67212    5.5511e-16     -0.67212
ENSG00000266138    1   27055115   27100393      9       2  700682    -0.051528    5.2736e-16    -0.051528
ENSG00000241188    1   27106313   27151601      1       1  795336      -1.8708    4.4409e-16      -1.8708
ENSG00000226698    1   27167624   27214736     12       2  692074      0.45636     4.996e-16      0.45636
ENSG00000172746    1   27271656   27317466      9       3  705785      -1.5914    4.4409e-16      -1.5914
ENSG00000224064    1   27275119   27320515      9       2  706406      -1.5622    4.4409e-16      -1.5622
ENSG00000225294    1   27302388   27347831      4       1  688994      -1.0222    4.4409e-16      -1.0222
ENSG00000229985    1   27468242   27513768     20       1  681833     -0.74162    5.5511e-16     -0.74162
ENSG00000225159    1   27498421   27544287     18       2  685868      -1.0401    4.4409e-16      -1.0401
ENSG00000225990    1   27502756   27547975     16       2  685444      -1.0458    4.4409e-16      -1.0458
ENSG00000214973    1   27517325   27562964     12       3  682793      -1.0403    4.4409e-16      -1.0403
ENSG00000224311    1   27545597   27595843      9       3  674324     -0.55333    5.5511e-16     -0.55333
ENSG00000243659    1   27602731   27648329     12       4  668055     -0.62564    5.5511e-16     -0.62564
ENSG00000206888    1   27616710   27661816     14       4  664783     -0.35998     4.996e-16     -0.35998
ENSG00000241547    1   27616820   27662287     15       4  666306     -0.51829    5.5511e-16     -0.51829
ENSG00000231207    1   27680972   27726649     14       4  677104       1.7896    4.4409e-16       1.7896
ENSG00000241169    1   27748709   27796093     17       1  677333       2.8418    4.4409e-16       2.8418
ENSG00000237429    1   27817316   27867072     10       2  680072       2.1538    4.4409e-16       2.1538
ENSG00000235912    1   27940930   27986121     20       4  626956      0.28482     4.996e-16      0.28482
ENSG00000225886    1   27960979   28006787     19       4  633917      0.50473    5.5511e-16      0.50473
ENSG00000233975    1   27976839   28024233     31       3  628902       1.1449    4.4409e-16       1.1449
ENSG00000207095    1   27985242   28030346     29       1  636478       1.4361    4.4409e-16       1.4361
ENSG00000206767    1   27992114   28037220     29       1  636478       1.4361    4.4409e-16       1.4361
ENSG00000226662    1   28003321   28048982     28       2  636352       1.0338    4.4409e-16       1.0338
ENSG00000231344    1   28030602   28075950     16       1  657423     -0.71967    5.5511e-16     -0.71967
ENSG00000230833    1   28031465   28077140     17       1  657347     -0.69353    5.5511e-16     -0.69353
ENSG00000269971    1   28065369   28110552     23       2  655521     -0.87432    5.5511e-16     -0.87432
ENSG00000270031    1   28111494   28156852      9       2  650224      -2.3439    4.4409e-16      -2.3439
ENSG00000223062    1   28116049   28161154     11       2  653307      -1.1559    4.4409e-16      -1.1559
ENSG00000252947    1   28125912   28171077     13       2  654346      -1.0327    4.4409e-16      -1.0327
ENSG00000227050    1   28255386   28321704     49       9  680504      0.29329     4.996e-16      0.29329
ENSG00000238231    1   28306669   28352035     18       3  685180      0.19931    5.2736e-16      0.19931
ENSG00000240750    1   28348397   28393691     16       3  678887     0.027194    5.2389e-16     0.027194
ENSG00000228943    1   28401250   28446809     13       4  673509     -0.34234     4.996e-16     -0.34234
ENSG00000228589    1   28411582   28457933     14       4  670678     -0.79988    5.5511e-16     -0.79988
ENSG00000214812    1   28436960   28482832     16       4  676159      0.39485     4.996e-16      0.39485
ENSG00000253005    1   28459248   28504352     11       2  676144       1.3131    4.4409e-16       1.3131
ENSG00000252429    1   28460667   28505728     10       2  678761       1.1732    4.4409e-16       1.1732
ENSG00000271398    1   28538655   28584079     34       3  680550       0.9392    5.5511e-16       0.9392
ENSG00000270605    1   28556020   28602964     35       4  686281      0.78909    5.5511e-16      0.78909
ENSG00000221216    1   28772874   28817992      2       1  692318      -1.3556    4.4409e-16      -1.3556
ENSG00000242125    1   28797492   28847404     12       2  689859       0.7097    5.5511e-16       0.7097
ENSG00000200087    1   28800071   28845274     12       2  689859       0.7097    5.5511e-16       0.7097
ENSG00000231468    1   28842830   28888739     10       2  687678  -0.00039078    5.2443e-16  -0.00039078
ENSG00000197989    1   28895050   28944495      8       2  677270      -1.3525    4.4409e-16      -1.3525
ENSG00000221539    1   28895261   28940334      8       2  677270      -1.3525    4.4409e-16      -1.3525
ENSG00000229388    1   28934740   28985093      8       1  691304      -2.4569    4.4409e-16      -2.4569
ENSG00000270103    1   28940112   28985245      6       1  691054      -2.4736    4.4409e-16      -2.4736
ENSG00000226852    1   29159087   29207779     40       7  675661      -1.1037    4.4409e-16      -1.1037
ENSG00000233427    1   29186995   29238848     27       6  682569       1.9129    4.4409e-16       1.9129
ENSG00000225616    1   29298790   29344120     27       6  684877       2.1381    4.4409e-16       2.1381
ENSG00000227637    1   29444001   29489503     18       6  689601       2.6815    4.4409e-16       2.6815
ENSG00000225750    1   29461006   29508506     22       5  682391         2.57    4.4409e-16         2.57
ENSG00000237934    1   29515445   29561328     46       8  682988       3.6401    4.4409e-16       3.6401
ENSG00000221550    1   29570054   29615195     22       6  676871       1.6686    4.4409e-16       1.6686
ENSG00000230523    1   29646132   29711626     18       4  674604     0.092402    5.2736e-16     0.092402
ENSG00000266678    1   29723993   29769074     58       8  678887      -1.6831    4.4409e-16      -1.6831
ENSG00000225011    1   29804705   29858405     39       8  670152      0.21611    5.2736e-16      0.21611
ENSG00000221126    1   30107392   30152525     75       8  680109       1.8119    4.4409e-16       1.8119
ENSG00000228176    1   30171698   30217394     48       9  675969      -0.7614    5.5511e-16      -0.7614
ENSG00000222787    1   30322749   30367852     70      13  682773      -0.7616    5.5511e-16      -0.7616
ENSG00000270927    1   30367712   30413204     71      14  680258     -0.49062     4.996e-16     -0.49062
ENSG00000233399    1   30476799   30545459    142      15  681587       -1.724    4.4409e-16       -1.724
ENSG00000233372    1   30578110   30624454     19       8  634305        -1.61    4.4409e-16        -1.61
ENSG00000231251    1   30664370   30709462     47       4  680918      -1.3401    4.4409e-16      -1.3401
ENSG00000231949    1   30853672   30903955     94      10  687505       0.7174    5.5511e-16       0.7174
