Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0048858~cell projection morphogenesis,82,4.921968788,6.63E-06,"ENSG00000149295, ENSG00000130477, ENSG00000106689, ENSG00000213023, ENSG00000132535, ENSG00000130558, ENSG00000137825, ENSG00000075213, ENSG00000149571, ENSG00000198742, ENSG00000133067, ENSG00000067715, ENSG00000152784, ENSG00000136854, ENSG00000243232, ENSG00000175866, ENSG00000166159, ENSG00000153707, ENSG00000137261, ENSG00000107295, ENSG00000058404, ENSG00000184347, ENSG00000106123, ENSG00000184349, ENSG00000153266, ENSG00000077327, ENSG00000198576, ENSG00000111344, ENSG00000170340, ENSG00000113763, ENSG00000196358, ENSG00000006740, ENSG00000240771, ENSG00000006468, ENSG00000008086, ENSG00000160460, ENSG00000143869, ENSG00000139174, ENSG00000145242, ENSG00000160145, ENSG00000144550, ENSG00000091129, ENSG00000184613, ENSG00000138814, ENSG00000174672, ENSG00000132639, ENSG00000196189, ENSG00000066248, ENSG00000004399, ENSG00000110400, ENSG00000116106, ENSG00000171246, ENSG00000162374, ENSG00000119866, ENSG00000161681, ENSG00000079841, ENSG00000040608, ENSG00000100884, ENSG00000144460, ENSG00000184564, ENSG00000125266, ENSG00000120332, ENSG00000128656, ENSG00000124772, ENSG00000105245, ENSG00000135638, ENSG00000179774, ENSG00000188906, ENSG00000154096, ENSG00000171450, ENSG00000112658, ENSG00000138623, ENSG00000044524, ENSG00000112655, ENSG00000114554, ENSG00000144857, ENSG00000163394, ENSG00000124785, ENSG00000149269, ENSG00000123572, ENSG00000108797, ENSG00000053108",1168,609,14326,1.651500326,0.049096689,6.37E-04,6.22E-04
GOTERM_BP_FAT,GO:0008306~associative learning,22,1.320528211,6.83E-06,"ENSG00000154146, ENSG00000106236, ENSG00000149295, ENSG00000109956, ENSG00000176884, ENSG00000132639, ENSG00000112658, ENSG00000064687, ENSG00000158258, ENSG00000171532, ENSG00000196639, ENSG00000162374, ENSG00000169676, ENSG00000161681, ENSG00000166342, ENSG00000186297, ENSG00000123454, ENSG00000183454, ENSG00000184845, ENSG00000125510, ENSG00000103034, ENSG00000162105",1168,89,14326,3.031899338,0.050486795,6.47E-04,6.31E-04
GOTERM_BP_FAT,GO:0060079~excitatory postsynaptic potential,23,1.380552221,6.90E-06,"ENSG00000149295, ENSG00000188906, ENSG00000132535, ENSG00000176884, ENSG00000138814, ENSG00000109738, ENSG00000188191, ENSG00000174576, ENSG00000112038, ENSG00000138435, ENSG00000175866, ENSG00000163485, ENSG00000161681, ENSG00000117152, ENSG00000063015, ENSG00000166342, ENSG00000079841, ENSG00000101489, ENSG00000129749, ENSG00000183454, ENSG00000106089, ENSG00000149305, ENSG00000145335",1168,96,14326,2.938588042,0.051031185,6.47E-04,6.31E-04
GOTERM_BP_FAT,"GO:0099565~chemical synaptic transmission, postsynaptic",24,1.44057623,8.11E-06,"ENSG00000149295, ENSG00000188906, ENSG00000132535, ENSG00000176884, ENSG00000138814, ENSG00000109738, ENSG00000188191, ENSG00000174576, ENSG00000198722, ENSG00000112038, ENSG00000138435, ENSG00000175866, ENSG00000163485, ENSG00000161681, ENSG00000117152, ENSG00000063015, ENSG00000166342, ENSG00000079841, ENSG00000101489, ENSG00000129749, ENSG00000183454, ENSG00000106089, ENSG00000149305, ENSG00000145335",1168,104,14326,2.830479452,0.059664829,7.50E-04,7.32E-04
GOTERM_BP_FAT,GO:0007611~learning or memory,44,2.641056423,8.81E-06,"ENSG00000149295, ENSG00000128310, ENSG00000154146, ENSG00000109956, ENSG00000133424, ENSG00000132535, ENSG00000132639, ENSG00000064687, ENSG00000174576, ENSG00000196639, ENSG00000162374, ENSG00000161681, ENSG00000165186, ENSG00000102468, ENSG00000183454, ENSG00000184845, ENSG00000181656, ENSG00000103034, ENSG00000106236, ENSG00000204060, ENSG00000126583, ENSG00000176884, ENSG00000198576, ENSG00000118160, ENSG00000112658, ENSG00000156395, ENSG00000188191, ENSG00000159224, ENSG00000158258, ENSG00000171532, ENSG00000132386, ENSG00000154118, ENSG00000169676, ENSG00000101405, ENSG00000058335, ENSG00000166342, ENSG00000101349, ENSG00000186297, ENSG00000100678, ENSG00000182450, ENSG00000123454, ENSG00000078725, ENSG00000125510, ENSG00000162105",1168,264,14326,2.04423516,0.064699273,8.06E-04,7.86E-04
GOTERM_BP_FAT,GO:0050890~cognition,48,2.881152461,9.08E-06,"ENSG00000149295, ENSG00000128310, ENSG00000154146, ENSG00000109956, ENSG00000133424, ENSG00000132535, ENSG00000132639, ENSG00000064687, ENSG00000174576, ENSG00000196639, ENSG00000163485, ENSG00000162374, ENSG00000161681, ENSG00000165186, ENSG00000102468, ENSG00000183454, ENSG00000168539, ENSG00000184845, ENSG00000181656, ENSG00000103034, ENSG00000106236, ENSG00000204060, ENSG00000126583, ENSG00000176884, ENSG00000198576, ENSG00000118160, ENSG00000112658, ENSG00000156395, ENSG00000188191, ENSG00000159224, ENSG00000158258, ENSG00000151025, ENSG00000171532, ENSG00000132386, ENSG00000154118, ENSG00000169676, ENSG00000101405, ENSG00000058335, ENSG00000166342, ENSG00000101349, ENSG00000186297, ENSG00000100678, ENSG00000152969, ENSG00000182450, ENSG00000123454, ENSG00000078725, ENSG00000125510, ENSG00000162105",1168,299,14326,1.969029184,0.066598868,8.20E-04,8.00E-04
GOTERM_BP_FAT,GO:0046928~regulation of neurotransmitter secretion,24,1.44057623,9.59E-06,"ENSG00000185518, ENSG00000149295, ENSG00000188906, ENSG00000105402, ENSG00000126583, ENSG00000198722, ENSG00000181072, ENSG00000173267, ENSG00000151025, ENSG00000067715, ENSG00000136854, ENSG00000135643, ENSG00000173227, ENSG00000008056, ENSG00000070808, ENSG00000079841, ENSG00000145087, ENSG00000102468, ENSG00000102003, ENSG00000182389, ENSG00000106089, ENSG00000166501, ENSG00000184845, ENSG00000145335",1168,105,14326,2.803522505,0.070210767,8.56E-04,8.35E-04
GOTERM_BP_FAT,GO:0007215~glutamate receptor signaling pathway,22,1.320528211,9.89E-06,"ENSG00000132535, ENSG00000176884, ENSG00000198576, ENSG00000196277, ENSG00000142408, ENSG00000164082, ENSG00000134780, ENSG00000112038, ENSG00000158445, ENSG00000179603, ENSG00000152413, ENSG00000006116, ENSG00000143786, ENSG00000006210, ENSG00000116032, ENSG00000161681, ENSG00000058335, ENSG00000166342, ENSG00000183454, ENSG00000163873, ENSG00000075429, ENSG00000164535",1168,91,14326,2.965264188,0.072307384,8.73E-04,8.51E-04
GOTERM_BP_FAT,GO:0051937~catecholamine transport,19,1.140456182,1.06E-05,"ENSG00000149295, ENSG00000213023, ENSG00000177301, ENSG00000175003, ENSG00000129990, ENSG00000164082, ENSG00000173267, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000100604, ENSG00000101405, ENSG00000142319, ENSG00000102468, ENSG00000106089, ENSG00000166501, ENSG00000184845, ENSG00000145335",1168,71,14326,3.282293074,0.077266995,9.15E-04,8.92E-04
GOTERM_BP_FAT,GO:0050433~regulation of catecholamine secretion,16,0.960384154,1.06E-05,"ENSG00000149295, ENSG00000213023, ENSG00000177301, ENSG00000129990, ENSG00000164082, ENSG00000173267, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000100604, ENSG00000101405, ENSG00000102468, ENSG00000106089, ENSG00000166501, ENSG00000145335",1168,52,14326,3.773972603,0.077325355,9.15E-04,8.92E-04
GOTERM_BP_FAT,GO:0060291~long-term synaptic potentiation,20,1.200480192,1.14E-05,"ENSG00000154146, ENSG00000149295, ENSG00000133424, ENSG00000126583, ENSG00000220205, ENSG00000198576, ENSG00000118160, ENSG00000132639, ENSG00000188191, ENSG00000159224, ENSG00000116106, ENSG00000173227, ENSG00000163485, ENSG00000100678, ENSG00000121297, ENSG00000183454, ENSG00000184845, ENSG00000166900, ENSG00000162105, ENSG00000145335",1168,78,14326,3.144977169,0.082533144,9.68E-04,9.44E-04
GOTERM_BP_FAT,GO:0015672~monovalent inorganic cation transport,72,4.321728691,1.24E-05,"ENSG00000089060, ENSG00000256394, ENSG00000133424, ENSG00000091664, ENSG00000158445, ENSG00000135643, ENSG00000163485, ENSG00000184261, ENSG00000168135, ENSG00000142185, ENSG00000255346, ENSG00000121361, ENSG00000143473, ENSG00000122691, ENSG00000169427, ENSG00000002746, ENSG00000069424, ENSG00000011083, ENSG00000178342, ENSG00000118160, ENSG00000099337, ENSG00000157542, ENSG00000111262, ENSG00000198929, ENSG00000253598, ENSG00000184611, ENSG00000164588, ENSG00000221946, ENSG00000162763, ENSG00000162687, ENSG00000177542, ENSG00000177301, ENSG00000175564, ENSG00000156486, ENSG00000104888, ENSG00000132639, ENSG00000162728, ENSG00000075673, ENSG00000164794, ENSG00000151704, ENSG00000089327, ENSG00000117152, ENSG00000185774, ENSG00000102468, ENSG00000162975, ENSG00000123643, ENSG00000107593, ENSG00000088992, ENSG00000072954, ENSG00000184845, ENSG00000026559, ENSG00000105642, ENSG00000090020, ENSG00000070159, ENSG00000156113, ENSG00000175497, ENSG00000220205, ENSG00000135519, ENSG00000135750, ENSG00000075043, ENSG00000197106, ENSG00000145349, ENSG00000115041, ENSG00000166342, ENSG00000100678, ENSG00000185760, ENSG00000182450, ENSG00000142319, ENSG00000089356, ENSG00000184156, ENSG00000182255, ENSG00000140015",1168,523,14326,1.688546059,0.089645945,0.001037439,0.001012009
GOTERM_BP_FAT,GO:0032990~cell part morphogenesis,83,4.981992797,1.24E-05,"ENSG00000149295, ENSG00000130477, ENSG00000106689, ENSG00000213023, ENSG00000132535, ENSG00000130558, ENSG00000137825, ENSG00000075213, ENSG00000149571, ENSG00000198742, ENSG00000133067, ENSG00000067715, ENSG00000152784, ENSG00000136854, ENSG00000243232, ENSG00000175866, ENSG00000166159, ENSG00000153707, ENSG00000137261, ENSG00000107295, ENSG00000058404, ENSG00000184347, ENSG00000106123, ENSG00000184349, ENSG00000153266, ENSG00000077327, ENSG00000198576, ENSG00000111344, ENSG00000170340, ENSG00000113763, ENSG00000196358, ENSG00000153823, ENSG00000006740, ENSG00000240771, ENSG00000006468, ENSG00000008086, ENSG00000160460, ENSG00000143869, ENSG00000139174, ENSG00000145242, ENSG00000160145, ENSG00000144550, ENSG00000091129, ENSG00000184613, ENSG00000138814, ENSG00000174672, ENSG00000132639, ENSG00000196189, ENSG00000066248, ENSG00000004399, ENSG00000110400, ENSG00000116106, ENSG00000171246, ENSG00000162374, ENSG00000119866, ENSG00000161681, ENSG00000079841, ENSG00000040608, ENSG00000100884, ENSG00000144460, ENSG00000184564, ENSG00000125266, ENSG00000120332, ENSG00000128656, ENSG00000124772, ENSG00000105245, ENSG00000135638, ENSG00000179774, ENSG00000188906, ENSG00000154096, ENSG00000171450, ENSG00000112658, ENSG00000138623, ENSG00000044524, ENSG00000112655, ENSG00000114554, ENSG00000144857, ENSG00000163394, ENSG00000124785, ENSG00000149269, ENSG00000123572, ENSG00000108797, ENSG00000053108",1168,629,14326,1.618488251,0.090088117,0.001037439,0.001012009
GOTERM_BP_FAT,GO:0051606~detection of stimulus,35,2.100840336,1.42E-05,"ENSG00000163914, ENSG00000242866, ENSG00000060718, ENSG00000067715, ENSG00000198626, ENSG00000008710, ENSG00000135643, ENSG00000139304, ENSG00000163485, ENSG00000122733, ENSG00000102468, ENSG00000129749, ENSG00000186862, ENSG00000107593, ENSG00000182389, ENSG00000102001, ENSG00000181656, ENSG00000102076, ENSG00000095397, ENSG00000109943, ENSG00000189181, ENSG00000134343, ENSG00000129170, ENSG00000179954, ENSG00000111262, ENSG00000056291, ENSG00000086717, ENSG00000054277, ENSG00000182450, ENSG00000036828, ENSG00000012232, ENSG00000123358, ENSG00000167419, ENSG00000184933, ENSG00000196071",1168,193,14326,2.224297324,0.10191103,0.001168319,0.001139681
GOTERM_BP_FAT,GO:0099504~synaptic vesicle cycle,32,1.920768307,1.47E-05,"ENSG00000158109, ENSG00000130477, ENSG00000104888, ENSG00000132639, ENSG00000091664, ENSG00000198722, ENSG00000173267, ENSG00000067715, ENSG00000136854, ENSG00000173227, ENSG00000008056, ENSG00000187672, ENSG00000079841, ENSG00000107295, ENSG00000177380, ENSG00000102003, ENSG00000106089, ENSG00000145335, ENSG00000074317, ENSG00000188906, ENSG00000105402, ENSG00000129990, ENSG00000106976, ENSG00000041353, ENSG00000220205, ENSG00000164061, ENSG00000081803, ENSG00000011347, ENSG00000186472, ENSG00000186111, ENSG00000101463, ENSG00000166900",1168,169,14326,2.322444679,0.105265321,0.001195992,0.001166675
GOTERM_BP_FAT,GO:0010959~regulation of metal ion transport,55,3.301320528,1.57E-05,"ENSG00000149295, ENSG00000089060, ENSG00000198626, ENSG00000188580, ENSG00000138798, ENSG00000163485, ENSG00000058404, ENSG00000102001, ENSG00000145335, ENSG00000013016, ENSG00000002746, ENSG00000176884, ENSG00000069424, ENSG00000157782, ENSG00000111262, ENSG00000154118, ENSG00000152413, ENSG00000198929, ENSG00000116032, ENSG00000160460, ENSG00000102879, ENSG00000070808, ENSG00000221946, ENSG00000162763, ENSG00000104369, ENSG00000138814, ENSG00000156486, ENSG00000006210, ENSG00000089327, ENSG00000117152, ENSG00000139780, ENSG00000185774, ENSG00000102468, ENSG00000088992, ENSG00000187116, ENSG00000182389, ENSG00000072954, ENSG00000184845, ENSG00000026559, ENSG00000151067, ENSG00000090020, ENSG00000070159, ENSG00000175497, ENSG00000220205, ENSG00000154096, ENSG00000121905, ENSG00000069966, ENSG00000145349, ENSG00000185482, ENSG00000115041, ENSG00000166342, ENSG00000036828, ENSG00000089356, ENSG00000125510, ENSG00000127533",1168,368,14326,1.83314566,0.112125782,0.001265152,0.00123414
GOTERM_BP_FAT,GO:0050796~regulation of insulin secretion,30,1.800720288,1.64E-05,"ENSG00000149295, ENSG00000177542, ENSG00000089060, ENSG00000136999, ENSG00000138814, ENSG00000174672, ENSG00000132639, ENSG00000158445, ENSG00000003147, ENSG00000081760, ENSG00000100604, ENSG00000142185, ENSG00000106089, ENSG00000184349, ENSG00000132326, ENSG00000150995, ENSG00000159224, ENSG00000133794, ENSG00000163032, ENSG00000123836, ENSG00000011347, ENSG00000119714, ENSG00000185002, ENSG00000036828, ENSG00000145242, ENSG00000145087, ENSG00000162009, ENSG00000091428, ENSG00000166501, ENSG00000126368",1168,154,14326,2.389365771,0.116777887,0.001307132,0.001275091
GOTERM_BP_FAT,GO:0015844~monoamine transport,20,1.200480192,2.02E-05,"ENSG00000149295, ENSG00000213023, ENSG00000177301, ENSG00000175003, ENSG00000069535, ENSG00000129990, ENSG00000164082, ENSG00000173267, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000100604, ENSG00000101405, ENSG00000142319, ENSG00000102468, ENSG00000106089, ENSG00000166501, ENSG00000184845, ENSG00000145335",1168,81,14326,3.028496533,0.14241431,0.001591007,0.001552008
GOTERM_BP_FAT,GO:0071277~cellular response to calcium ion,21,1.260504202,2.03E-05,"ENSG00000158856, ENSG00000178773, ENSG00000213023, ENSG00000129990, ENSG00000137825, ENSG00000161905, ENSG00000196353, ENSG00000111344, ENSG00000121905, ENSG00000158445, ENSG00000067715, ENSG00000171532, ENSG00000173227, ENSG00000145349, ENSG00000011347, ENSG00000142185, ENSG00000100884, ENSG00000184156, ENSG00000144550, ENSG00000143473, ENSG00000124772",1168,88,14326,2.92697307,0.143010221,0.001591007,0.001552008
GOTERM_BP_FAT,GO:0048168~regulation of neuronal synaptic plasticity,16,0.960384154,2.23E-05,"ENSG00000149295, ENSG00000107954, ENSG00000132535, ENSG00000176884, ENSG00000198576, ENSG00000118160, ENSG00000154118, ENSG00000058335, ENSG00000166342, ENSG00000070808, ENSG00000177380, ENSG00000183454, ENSG00000100321, ENSG00000058404, ENSG00000102003, ENSG00000145335",1168,55,14326,3.568119552,0.155806461,0.001702699,0.001660962
GOTERM_BP_FAT,GO:0048667~cell morphogenesis involved in neuron differentiation,73,4.381752701,2.23E-05,"ENSG00000149295, ENSG00000106689, ENSG00000132535, ENSG00000130558, ENSG00000137825, ENSG00000075213, ENSG00000242866, ENSG00000198742, ENSG00000133067, ENSG00000152784, ENSG00000136854, ENSG00000243232, ENSG00000175866, ENSG00000166159, ENSG00000153707, ENSG00000137261, ENSG00000058404, ENSG00000184347, ENSG00000106123, ENSG00000184349, ENSG00000153266, ENSG00000198576, ENSG00000170340, ENSG00000113763, ENSG00000196358, ENSG00000006740, ENSG00000240771, ENSG00000006468, ENSG00000137474, ENSG00000008086, ENSG00000160460, ENSG00000143869, ENSG00000139174, ENSG00000145242, ENSG00000160145, ENSG00000091129, ENSG00000184613, ENSG00000138814, ENSG00000174672, ENSG00000132639, ENSG00000196189, ENSG00000066248, ENSG00000004399, ENSG00000110400, ENSG00000116106, ENSG00000171246, ENSG00000139304, ENSG00000162374, ENSG00000119866, ENSG00000089847, ENSG00000161681, ENSG00000040608, ENSG00000184564, ENSG00000186862, ENSG00000125266, ENSG00000120332, ENSG00000128656, ENSG00000105245, ENSG00000179774, ENSG00000095397, ENSG00000188906, ENSG00000109927, ENSG00000154096, ENSG00000171450, ENSG00000112658, ENSG00000138623, ENSG00000044524, ENSG00000112655, ENSG00000114554, ENSG00000144857, ENSG00000163394, ENSG00000108797, ENSG00000053108",1168,542,14326,1.651983395,0.155839182,0.001702699,0.001660962
GOTERM_BP_FAT,GO:0050805~negative regulation of synaptic transmission,18,1.080432173,2.26E-05,"ENSG00000149295, ENSG00000158109, ENSG00000188906, ENSG00000112658, ENSG00000164082, ENSG00000158445, ENSG00000136854, ENSG00000163485, ENSG00000169676, ENSG00000101489, ENSG00000124313, ENSG00000102468, ENSG00000184985, ENSG00000164588, ENSG00000163873, ENSG00000184845, ENSG00000162105, ENSG00000145335",1168,68,14326,3.24672643,0.157545156,0.001702699,0.001660962
GOTERM_BP_FAT,GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway,23,1.380552221,2.27E-05,"ENSG00000149295, ENSG00000110148, ENSG00000150995, ENSG00000204882, ENSG00000181072, ENSG00000112038, ENSG00000134830, ENSG00000135898, ENSG00000171873, ENSG00000152413, ENSG00000060558, ENSG00000196639, ENSG00000100604, ENSG00000169676, ENSG00000163394, ENSG00000036828, ENSG00000102468, ENSG00000168539, ENSG00000166501, ENSG00000068383, ENSG00000184845, ENSG00000125510, ENSG00000127533",1168,103,14326,2.738878175,0.157999388,0.001702699,0.001660962
GOTERM_BP_FAT,GO:0051588~regulation of neurotransmitter transport,25,1.50060024,2.32E-05,"ENSG00000149295, ENSG00000198722, ENSG00000173267, ENSG00000067715, ENSG00000136854, ENSG00000135643, ENSG00000173227, ENSG00000008056, ENSG00000079841, ENSG00000102468, ENSG00000102003, ENSG00000182389, ENSG00000106089, ENSG00000184845, ENSG00000145335, ENSG00000185518, ENSG00000188906, ENSG00000105402, ENSG00000126583, ENSG00000132326, ENSG00000181072, ENSG00000151025, ENSG00000070808, ENSG00000145087, ENSG00000166501",1168,118,14326,2.598604017,0.161546633,0.001727395,0.001685052
GOTERM_BP_FAT,GO:0050432~catecholamine secretion,16,0.960384154,2.82E-05,"ENSG00000149295, ENSG00000213023, ENSG00000177301, ENSG00000129990, ENSG00000164082, ENSG00000173267, ENSG00000158445, ENSG00000067715, ENSG00000173227, ENSG00000011347, ENSG00000100604, ENSG00000101405, ENSG00000102468, ENSG00000106089, ENSG00000166501, ENSG00000145335",1168,56,14326,3.504403131,0.192735483,0.002078649,0.002027697
GOTERM_BP_FAT,GO:0070588~calcium ion transmembrane transport,47,2.821128451,3.03E-05,"ENSG00000149295, ENSG00000089060, ENSG00000104369, ENSG00000138814, ENSG00000198626, ENSG00000008710, ENSG00000006116, ENSG00000006210, ENSG00000142185, ENSG00000139780, ENSG00000100346, ENSG00000102468, ENSG00000129749, ENSG00000183454, ENSG00000121361, ENSG00000107593, ENSG00000182389, ENSG00000072954, ENSG00000102001, ENSG00000075429, ENSG00000184845, ENSG00000145335, ENSG00000185933, ENSG00000013016, ENSG00000151067, ENSG00000090020, ENSG00000176884, ENSG00000141837, ENSG00000118160, ENSG00000154096, ENSG00000142408, ENSG00000157782, ENSG00000150995, ENSG00000121905, ENSG00000081248, ENSG00000069966, ENSG00000112038, ENSG00000154118, ENSG00000145349, ENSG00000185482, ENSG00000198929, ENSG00000116032, ENSG00000102879, ENSG00000100678, ENSG00000157087, ENSG00000125510, ENSG00000127533",1168,304,14326,1.896297089,0.205526041,0.002212227,0.002158
GOTERM_BP_FAT,GO:0051648~vesicle localization,49,2.941176471,3.31E-05,"ENSG00000149295, ENSG00000130477, ENSG00000067715, ENSG00000135127, ENSG00000136854, ENSG00000008056, ENSG00000107295, ENSG00000128833, ENSG00000106089, ENSG00000102003, ENSG00000145335, ENSG00000126583, ENSG00000041353, ENSG00000164061, ENSG00000181072, ENSG00000081803, ENSG00000186472, ENSG00000137474, ENSG00000186111, ENSG00000145087, ENSG00000101463, ENSG00000158109, ENSG00000104888, ENSG00000132639, ENSG00000172575, ENSG00000198722, ENSG00000173267, ENSG00000173227, ENSG00000111052, ENSG00000187672, ENSG00000079841, ENSG00000102468, ENSG00000177380, ENSG00000182389, ENSG00000184845, ENSG00000185518, ENSG00000074317, ENSG00000188906, ENSG00000105402, ENSG00000220205, ENSG00000129990, ENSG00000106976, ENSG00000011347, ENSG00000118308, ENSG00000162069, ENSG00000166501, ENSG00000120341, ENSG00000166900, ENSG00000166866",1168,323,14326,1.860697019,0.221962639,0.002390253,0.002331662
