ID,Gene Name,Species
ENSG00000091409,integrin subunit alpha 6(ITGA6),Homo sapiens
ENSG00000077943,integrin subunit alpha 8(ITGA8),Homo sapiens
ENSG00000169896,integrin subunit alpha M(ITGAM),Homo sapiens
ENSG00000140678,integrin subunit alpha X(ITGAX),Homo sapiens
ENSG00000150093,integrin subunit beta 1(ITGB1),Homo sapiens
ENSG00000132470,integrin subunit beta 4(ITGB4),Homo sapiens
ENSG00000105376,intercellular adhesion molecule 5(ICAM5),Homo sapiens
ENSG00000027697,interferon gamma receptor 1(IFNGR1),Homo sapiens
ENSG00000111537,interferon gamma(IFNG),Homo sapiens
ENSG00000119669,interferon regulatory factor 2 binding protein like(IRF2BPL),Homo sapiens
ENSG00000006652,interferon related developmental regulator 1(IFRD1),Homo sapiens
ENSG00000125538,interleukin 1 beta(IL1B),Homo sapiens
ENSG00000169306,interleukin 1 receptor accessory protein like 1(IL1RAPL1),Homo sapiens
ENSG00000189108,interleukin 1 receptor accessory protein like 2(IL1RAPL2),Homo sapiens
ENSG00000196083,interleukin 1 receptor accessory protein(IL1RAP),Homo sapiens
ENSG00000134470,interleukin 15 receptor subunit alpha(IL15RA),Homo sapiens
ENSG00000109471,interleukin 2(IL2),Homo sapiens
ENSG00000164399,interleukin 3(IL3),Homo sapiens
ENSG00000137033,interleukin 33(IL33),Homo sapiens
ENSG00000157368,interleukin 34(IL34),Homo sapiens
ENSG00000134352,interleukin 6 cytokine family signal transducer(IL6ST),Homo sapiens
ENSG00000136244,interleukin 6(IL6),Homo sapiens
ENSG00000148798,internexin neuronal intermediate filament protein alpha(INA),Homo sapiens
ENSG00000198399,intersectin 2(ITSN2),Homo sapiens
ENSG00000175329,intestine specific homeobox(ISX),Homo sapiens
ENSG00000163913,intraflagellar transport 122(IFT122),Homo sapiens
ENSG00000187535,intraflagellar transport 140(IFT140),Homo sapiens
ENSG00000138002,intraflagellar transport 172(IFT172),Homo sapiens
ENSG00000109083,intraflagellar transport 20(IFT20),Homo sapiens
ENSG00000100360,intraflagellar transport 27(IFT27),Homo sapiens
ENSG00000101052,intraflagellar transport 52(IFT52),Homo sapiens
ENSG00000114446,intraflagellar transport 57(IFT57),Homo sapiens
ENSG00000032742,intraflagellar transport 88(IFT88),Homo sapiens
ENSG00000164066,inturned planar cell polarity protein(INTU),Homo sapiens
ENSG00000197406,iodothyronine deiodinase 3(DIO3),Homo sapiens
ENSG00000170549,iroquois homeobox 1(IRX1),Homo sapiens
ENSG00000170561,iroquois homeobox 2(IRX2),Homo sapiens
ENSG00000177508,iroquois homeobox 3(IRX3),Homo sapiens
ENSG00000113430,iroquois homeobox 4(IRX4),Homo sapiens
ENSG00000176842,iroquois homeobox 5(IRX5),Homo sapiens
ENSG00000159387,iroquois homeobox 6(IRX6),Homo sapiens
ENSG00000101384,jagged canonical Notch ligand 1(JAG1),Homo sapiens
ENSG00000184916,jagged canonical Notch ligand 2(JAG2),Homo sapiens
ENSG00000008083,jumonji and AT-rich interaction domain containing 2(JARID2),Homo sapiens
ENSG00000154721,junctional adhesion molecule 2(JAM2),Homo sapiens
ENSG00000166086,junctional adhesion molecule 3(JAM3),Homo sapiens
ENSG00000109944,junctional cadherin complex regulator(JHY),Homo sapiens
ENSG00000160145,kalirin RhoGEF kinase(KALRN),Homo sapiens
ENSG00000167755,kallikrein related peptidase 6(KLK6),Homo sapiens
ENSG00000129455,kallikrein related peptidase 8(KLK8),Homo sapiens
ENSG00000140854,katanin regulatory subunit B1(KATNB1),Homo sapiens
ENSG00000150361,kelch like family member 1(KLHL1),Homo sapiens
ENSG00000187961,kelch like family member 17(KLHL17),Homo sapiens
ENSG00000134313,kinase D interacting substrate 220(KIDINS220),Homo sapiens
ENSG00000171798,kinase non-catalytic C-lobe domain containing 1(KNDC1),Homo sapiens
ENSG00000075945,kinesin associated protein 3(KIFAP3),Homo sapiens
ENSG00000198954,kinesin family binding protein(KIFBP),Homo sapiens
ENSG00000197892,kinesin family member 13B(KIF13B),Homo sapiens
ENSG00000118193,kinesin family member 14(KIF14),Homo sapiens
ENSG00000130294,kinesin family member 1A(KIF1A),Homo sapiens
ENSG00000138182,kinesin family member 20B(KIF20B),Homo sapiens
ENSG00000066735,kinesin family member 26A(KIF26A),Homo sapiens
ENSG00000165115,kinesin family member 27(KIF27),Homo sapiens
ENSG00000068796,kinesin family member 2A(KIF2A),Homo sapiens
ENSG00000155980,kinesin family member 5A(KIF5A),Homo sapiens
ENSG00000170759,kinesin family member 5B(KIF5B),Homo sapiens
ENSG00000168280,kinesin family member 5C(KIF5C),Homo sapiens
ENSG00000149571,kirre like nephrin family adhesion molecule 3(KIRREL3),Homo sapiens
ENSG00000183762,kringle containing transmembrane protein 1(KREMEN1),Homo sapiens
ENSG00000134333,lactate dehydrogenase A(LDHA),Homo sapiens
ENSG00000138136,ladybird homeobox 1(LBX1),Homo sapiens
ENSG00000101680,laminin subunit alpha 1(LAMA1),Homo sapiens
ENSG00000196569,laminin subunit alpha 2(LAMA2),Homo sapiens
ENSG00000053747,laminin subunit alpha 3(LAMA3),Homo sapiens
ENSG00000130702,laminin subunit alpha 5(LAMA5),Homo sapiens
ENSG00000091136,laminin subunit beta 1(LAMB1),Homo sapiens
ENSG00000172037,laminin subunit beta 2(LAMB2),Homo sapiens
ENSG00000135862,laminin subunit gamma 1(LAMC1),Homo sapiens
ENSG00000058085,laminin subunit gamma 2(LAMC2),Homo sapiens
ENSG00000050555,laminin subunit gamma 3(LAMC3),Homo sapiens
ENSG00000164715,lemur tyrosine kinase 2(LMTK2),Homo sapiens
ENSG00000116678,leptin receptor(LEPR),Homo sapiens
ENSG00000174697,leptin(LEP),Homo sapiens
ENSG00000108231,leucine rich glioma inactivated 1(LGI1),Homo sapiens
ENSG00000153012,leucine rich repeat LGI family member 2(LGI2),Homo sapiens
ENSG00000153902,leucine rich repeat LGI family member 4(LGI4),Homo sapiens
ENSG00000174482,leucine rich repeat and Ig domain containing 2(LINGO2),Homo sapiens
ENSG00000213171,leucine rich repeat and Ig domain containing 4(LINGO4),Homo sapiens
ENSG00000126243,leucine rich repeat and fibronectin type III domain containing 3(LRFN3),Homo sapiens
ENSG00000173621,leucine rich repeat and fibronectin type III domain containing 4(LRFN4),Homo sapiens
ENSG00000165379,leucine rich repeat and fibronectin type III domain containing 5(LRFN5),Homo sapiens
ENSG00000254402,leucine rich repeat containing 24(LRRC24),Homo sapiens
ENSG00000128594,leucine rich repeat containing 4(LRRC4),Homo sapiens
ENSG00000131409,leucine rich repeat containing 4B(LRRC4B),Homo sapiens
ENSG00000148948,leucine rich repeat containing 4C(LRRC4C),Homo sapiens
ENSG00000033122,leucine rich repeat containing 7(LRRC7),Homo sapiens
ENSG00000133067,leucine rich repeat containing G protein-coupled receptor 6(LGR6),Homo sapiens
ENSG00000188906,leucine rich repeat kinase 2(LRRK2),Homo sapiens
ENSG00000175928,leucine rich repeat neuronal 1(LRRN1),Homo sapiens
ENSG00000173114,leucine rich repeat neuronal 3(LRRN3),Homo sapiens
ENSG00000162951,leucine rich repeat transmembrane neuronal 1(LRRTM1),Homo sapiens
ENSG00000146006,leucine rich repeat transmembrane neuronal 2(LRRTM2),Homo sapiens
ENSG00000198739,leucine rich repeat transmembrane neuronal 3(LRRTM3),Homo sapiens
ENSG00000077454,leucine rich repeats and calponin homology domain containing 4(LRCH4),Homo sapiens
ENSG00000144749,leucine rich repeats and immunoglobulin like domains 1(LRIG1),Homo sapiens
ENSG00000198799,leucine rich repeats and immunoglobulin like domains 2(LRIG2),Homo sapiens
ENSG00000144771,leucine rich repeats and transmembrane domains 1(LRTM1),Homo sapiens
ENSG00000166159,leucine rich repeats and transmembrane domains 2(LRTM2),Homo sapiens
ENSG00000169641,leucine zipper protein 1(LUZP1),Homo sapiens
ENSG00000061337,leucine zipper tumor suppressor 1(LZTS1),Homo sapiens
ENSG00000088899,leucine zipper tumor suppressor family member 3(LZTS3),Homo sapiens
ENSG00000062524,leukocyte receptor tyrosine kinase(LTK),Homo sapiens
ENSG00000139517,ligand of numb-protein X 2(LNX2),Homo sapiens
ENSG00000185565,limbic system associated membrane protein(LSAMP),Homo sapiens
ENSG00000131914,lin-28 homolog A(LIN28A),Homo sapiens
ENSG00000134324,lipin 1(LPIN1),Homo sapiens
ENSG00000121897,lipoic acid synthetase(LIAS),Homo sapiens
ENSG00000082929,long intergenic non-protein coding RNA 1587(LINC01587),Homo sapiens
ENSG00000176956,lymphocyte antigen 6 family member H(LY6H),Homo sapiens
ENSG00000138795,lymphoid enhancer binding factor 1(LEF1),Homo sapiens
ENSG00000108773,lysine acetyltransferase 2A(KAT2A),Homo sapiens
ENSG00000114166,lysine acetyltransferase 2B(KAT2B),Homo sapiens
ENSG00000172977,lysine acetyltransferase 5(KAT5),Homo sapiens
ENSG00000103510,lysine acetyltransferase 8(KAT8),Homo sapiens
ENSG00000004487,lysine demethylase 1A(KDM1A),Homo sapiens
ENSG00000089094,lysine demethylase 2B(KDM2B),Homo sapiens
ENSG00000066135,lysine demethylase 4A(KDM4A),Homo sapiens
ENSG00000127663,lysine demethylase 4B(KDM4B),Homo sapiens
ENSG00000147050,lysine demethylase 6A(KDM6A),Homo sapiens
ENSG00000132510,lysine demethylase 6B(KDM6B),Homo sapiens
ENSG00000006459,lysine demethylase 7A(KDM7A),Homo sapiens
ENSG00000198121,lysophosphatidic acid receptor 1(LPAR1),Homo sapiens
ENSG00000171517,lysophosphatidic acid receptor 3(LPAR3),Homo sapiens
ENSG00000011009,lysophospholipase 2(LYPLA2),Homo sapiens
ENSG00000115318,lysyl oxidase like 3(LOXL3),Homo sapiens
ENSG00000181541,mab-21 like 2(MAB21L2),Homo sapiens
ENSG00000204178,macoilin 1(MACO1),Homo sapiens
ENSG00000099284,macroH2A.2 histone(MACROH2A2),Homo sapiens
ENSG00000164078,macrophage stimulating 1 receptor(MST1R),Homo sapiens
ENSG00000164073,major facilitator superfamily domain containing 8(MFSD8),Homo sapiens
ENSG00000147676,"mal, T cell differentiation protein 2(MAL2)",Homo sapiens
ENSG00000144063,"mal, T cell differentiation protein like(MALL)",Homo sapiens
ENSG00000172005,"mal, T cell differentiation protein(MAL)",Homo sapiens
ENSG00000112893,mannosidase alpha class 2A member 1(MAN2A1),Homo sapiens
ENSG00000157227,matrix metallopeptidase 14(MMP14),Homo sapiens
ENSG00000087245,matrix metallopeptidase 2(MMP2),Homo sapiens
ENSG00000125966,matrix metallopeptidase 24(MMP24),Homo sapiens
ENSG00000162576,matrix remodeling associated 8(MXRA8),Homo sapiens
ENSG00000198793,mechanistic target of rapamycin kinase(MTOR),Homo sapiens
ENSG00000125686,mediator complex subunit 1(MED1),Homo sapiens
ENSG00000184634,mediator complex subunit 12(MED12),Homo sapiens
ENSG00000164654,meiosis regulator for oocyte development(MIOS),Homo sapiens
ENSG00000187391,"membrane associated guanylate kinase, WW and PDZ domain containing 2(MAGI2)",Homo sapiens
ENSG00000172197,membrane bound O-acyltransferase domain containing 1(MBOAT1),Homo sapiens
ENSG00000125505,membrane bound O-acyltransferase domain containing 7(MBOAT7),Homo sapiens
ENSG00000235718,membrane frizzled-related protein(MFRP),Homo sapiens
ENSG00000169330,membrane integral NOTCH2 associated receptor 1(MINAR1),Homo sapiens
ENSG00000196549,membrane metalloendopeptidase(MME),Homo sapiens
ENSG00000133895,menin 1(MEN1),Homo sapiens
ENSG00000128309,mercaptopyruvate sulfurtransferase(MPST),Homo sapiens
ENSG00000145050,mesencephalic astrocyte derived neurotrophic factor(MANF),Homo sapiens
ENSG00000166823,mesoderm posterior bHLH transcription factor 1(MESP1),Homo sapiens
ENSG00000188786,metal regulatory transcription factor 1(MTF1),Homo sapiens
ENSG00000087250,metallothionein 3(MT3),Homo sapiens
ENSG00000103260,"meteorin, glial cell differentiation regulator(METRN)",Homo sapiens
ENSG00000141644,methyl-CpG binding domain protein 1(MBD1),Homo sapiens
ENSG00000071655,methyl-CpG binding domain protein 3(MBD3),Homo sapiens
ENSG00000204406,methyl-CpG binding domain protein 5(MBD5),Homo sapiens
ENSG00000169057,methyl-CpG binding protein 2(MECP2),Homo sapiens
ENSG00000120254,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like(MTHFD1L),Homo sapiens
ENSG00000100714,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1(MTHFD1)",Homo sapiens
ENSG00000177000,methylenetetrahydrofolate reductase(MTHFR),Homo sapiens
ENSG00000145388,"methyltransferase 14, N6-adenosine-methyltransferase subunit(METTL14)",Homo sapiens
ENSG00000165819,"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit(METTL3)",Homo sapiens
ENSG00000207971,microRNA 125b-1(MIR125B1),Homo sapiens
ENSG00000199080,microRNA 133b(MIR133B),Homo sapiens
ENSG00000207713,microRNA 200c(MIR200C),Homo sapiens
ENSG00000199038,microRNA 210(MIR210),Homo sapiens
ENSG00000207870,microRNA 221(MIR221),Homo sapiens
ENSG00000207725,microRNA 222(MIR222),Homo sapiens
ENSG00000199075,microRNA 26a-1(MIR26A1),Homo sapiens
ENSG00000208001,microRNA 431(MIR431),Homo sapiens
ENSG00000207938,microRNA 511(MIR511),Homo sapiens
ENSG00000147316,microcephalin 1(MCPH1),Homo sapiens
ENSG00000127603,microtubule actin crosslinking factor 1(MACF1),Homo sapiens
ENSG00000116141,microtubule affinity regulating kinase 1(MARK1),Homo sapiens
ENSG00000072518,microtubule affinity regulating kinase 2(MARK2),Homo sapiens
ENSG00000007047,microtubule affinity regulating kinase 4(MARK4),Homo sapiens
ENSG00000166963,microtubule associated protein 1A(MAP1A),Homo sapiens
ENSG00000131711,microtubule associated protein 1B(MAP1B),Homo sapiens
ENSG00000130479,microtubule associated protein 1S(MAP1S),Homo sapiens
ENSG00000078018,microtubule associated protein 2(MAP2),Homo sapiens
ENSG00000047849,microtubule associated protein 4(MAP4),Homo sapiens
ENSG00000171533,microtubule associated protein 6(MAP6),Homo sapiens
ENSG00000186868,microtubule associated protein tau(MAPT),Homo sapiens
ENSG00000105613,microtubule associated serine/threonine kinase 1(MAST1),Homo sapiens
ENSG00000196123,microtubule associated tyrosine carboxypeptidase 1(MATCAP1),Homo sapiens
ENSG00000110492,midkine(MDK),Homo sapiens
ENSG00000141503,misshapen like kinase 1(MINK1),Homo sapiens
ENSG00000137463,mitochondria localized glutamic acid rich protein(MGARP),Homo sapiens
ENSG00000090432,mitochondrial E3 ubiquitin protein ligase 1(MUL1),Homo sapiens
ENSG00000137409,mitochondrial carrier 1(MTCH1),Homo sapiens
ENSG00000198886,mitochondrially encoded NADH dehydrogenase 4(MT-ND4),Homo sapiens
ENSG00000198804,mitochondrially encoded cytochrome c oxidase I(MT-CO1),Homo sapiens
ENSG00000100030,mitogen-activated protein kinase 1(MAPK1),Homo sapiens
ENSG00000102882,mitogen-activated protein kinase 3(MAPK3),Homo sapiens
ENSG00000069956,mitogen-activated protein kinase 6(MAPK6),Homo sapiens
ENSG00000008735,mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2),Homo sapiens
ENSG00000138834,mitogen-activated protein kinase 8 interacting protein 3(MAPK8IP3),Homo sapiens
ENSG00000169032,mitogen-activated protein kinase kinase 1(MAP2K1),Homo sapiens
ENSG00000126934,mitogen-activated protein kinase kinase 2(MAP2K2),Homo sapiens
ENSG00000073803,mitogen-activated protein kinase kinase kinase 13(MAP3K13),Homo sapiens
ENSG00000071054,mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4),Homo sapiens
ENSG00000185716,modulator of smoothened(MOSMO),Homo sapiens
ENSG00000172264,mono-ADP ribosylhydrolase 2(MACROD2),Homo sapiens
ENSG00000069535,monoamine oxidase B(MAOB),Homo sapiens
ENSG00000136297,monocyte to macrophage differentiation associated 2(MMD2),Homo sapiens
ENSG00000108960,monocyte to macrophage differentiation associated(MMD),Homo sapiens
ENSG00000130675,motor neuron and pancreas homeobox 1(MNX1),Homo sapiens
ENSG00000163132,msh homeobox 1(MSX1),Homo sapiens
ENSG00000055732,mucolipin TRP cation channel 3(MCOLN3),Homo sapiens
ENSG00000105429,multiple EGF like domains 8(MEGF8),Homo sapiens
ENSG00000135097,musashi RNA binding protein 1(MSI1),Homo sapiens
ENSG00000153944,musashi RNA binding protein 2(MSI2),Homo sapiens
ENSG00000030304,muscle associated receptor tyrosine kinase(MUSK),Homo sapiens
ENSG00000152601,muscleblind like splicing regulator 1(MBNL1),Homo sapiens
ENSG00000105695,myelin associated glycoprotein(MAG),Homo sapiens
ENSG00000168314,myelin associated oligodendrocyte basic protein(MOBP),Homo sapiens
ENSG00000197971,myelin basic protein(MBP),Homo sapiens
ENSG00000104177,myelin expression factor 2(MYEF2),Homo sapiens
ENSG00000158887,myelin protein zero(MPZ),Homo sapiens
ENSG00000124920,myelin regulatory factor(MYRF),Homo sapiens
ENSG00000186487,myelin transcription factor 1 like(MYT1L),Homo sapiens
ENSG00000196132,myelin transcription factor 1(MYT1),Homo sapiens
ENSG00000089693,myeloid leukemia factor 2(MLF2),Homo sapiens
ENSG00000034971,myocilin(MYOC),Homo sapiens
ENSG00000068305,myocyte enhancer factor 2A(MEF2A),Homo sapiens
ENSG00000081189,myocyte enhancer factor 2C(MEF2C),Homo sapiens
ENSG00000116604,myocyte enhancer factor 2D(MEF2D),Homo sapiens
ENSG00000138347,myopalladin(MYPN),Homo sapiens
ENSG00000196586,myosin VI(MYO6),Homo sapiens
ENSG00000137474,myosin VIIA(MYO7A),Homo sapiens
ENSG00000041515,myosin XVI(MYO16),Homo sapiens
ENSG00000007944,myosin regulatory light chain interacting protein(MYLIP),Homo sapiens
ENSG00000120729,myotilin(MYOT),Homo sapiens
ENSG00000105887,myotrophin(MTPN),Homo sapiens
ENSG00000087053,myotubularin related protein 2(MTMR2),Homo sapiens
ENSG00000188613,nanos C2HC-type zinc finger 1(NANOS1),Homo sapiens
ENSG00000078618,nardilysin convertase(NRDC),Homo sapiens
ENSG00000159899,natriuretic peptide receptor 2(NPR2),Homo sapiens
ENSG00000182636,"necdin, MAGE family member(NDN)",Homo sapiens
ENSG00000110400,nectin cell adhesion molecule 1(NECTIN1),Homo sapiens
ENSG00000174004,negative regulator of reactive oxygen species(NRROS),Homo sapiens
ENSG00000067141,neogenin 1(NEO1),Homo sapiens
ENSG00000113971,nephrocystin 3(NPHP3),Homo sapiens
ENSG00000131697,nephrocystin 4(NPHP4),Homo sapiens
ENSG00000064300,nerve growth factor receptor(NGFR),Homo sapiens
ENSG00000134259,nerve growth factor(NGF),Homo sapiens
ENSG00000171786,nescient helix-loop-helix 1(NHLH1),Homo sapiens
ENSG00000177551,nescient helix-loop-helix 2(NHLH2),Homo sapiens
ENSG00000132688,nestin(NES),Homo sapiens
ENSG00000065320,netrin 1(NTN1),Homo sapiens
ENSG00000162068,netrin 3(NTN3),Homo sapiens
ENSG00000074527,netrin 4(NTN4),Homo sapiens
ENSG00000142233,netrin 5(NTN5),Homo sapiens
ENSG00000162631,netrin G1(NTNG1),Homo sapiens
ENSG00000196358,netrin G2(NTNG2),Homo sapiens
ENSG00000182768,"neugrin, neurite outgrowth associated(NGRN)",Homo sapiens
ENSG00000165973,neural EGFL like 1(NELL1),Homo sapiens
ENSG00000184613,neural EGFL like 2(NELL2),Homo sapiens
ENSG00000149294,neural cell adhesion molecule 1(NCAM1),Homo sapiens
ENSG00000154654,neural cell adhesion molecule 2(NCAM2),Homo sapiens
ENSG00000129535,neural retina leucine zipper(NRL),Homo sapiens
ENSG00000107954,neuralized E3 ubiquitin protein ligase 1(NEURL1),Homo sapiens
ENSG00000204099,neuraminidase 4(NEU4),Homo sapiens
ENSG00000157168,neuregulin 1(NRG1),Homo sapiens
ENSG00000158458,neuregulin 2(NRG2),Homo sapiens
ENSG00000185737,neuregulin 3(NRG3),Homo sapiens
ENSG00000169752,neuregulin 4(NRG4),Homo sapiens
ENSG00000152954,neurensin 1(NRSN1),Homo sapiens
ENSG00000125841,neurensin 2(NRSN2),Homo sapiens
ENSG00000179915,neurexin 1(NRXN1),Homo sapiens
ENSG00000110076,neurexin 2(NRXN2),Homo sapiens
ENSG00000021645,neurexin 3(NRXN3),Homo sapiens
ENSG00000050030,neurite extension and migration factor(NEXMIF),Homo sapiens
ENSG00000188038,neuritin 1 like(NRN1L),Homo sapiens
ENSG00000124785,neuritin 1(NRN1),Homo sapiens
ENSG00000130287,neurocan(NCAN),Homo sapiens
ENSG00000020129,neurochondrin(NCDN),Homo sapiens
ENSG00000163531,neurofascin(NFASC),Homo sapiens
ENSG00000196712,neurofibromin 1(NF1),Homo sapiens
ENSG00000100285,neurofilament heavy chain(NEFH),Homo sapiens
ENSG00000181965,neurogenin 1(NEUROG1),Homo sapiens
ENSG00000178403,neurogenin 2(NEUROG2),Homo sapiens
ENSG00000122859,neurogenin 3(NEUROG3),Homo sapiens
ENSG00000154146,neurogranin(NRGN),Homo sapiens
ENSG00000169760,neuroligin 1(NLGN1),Homo sapiens
ENSG00000169992,neuroligin 2(NLGN2),Homo sapiens
ENSG00000196338,neuroligin 3(NLGN3),Homo sapiens
ENSG00000146938,neuroligin 4 X-linked(NLGN4X),Homo sapiens
ENSG00000165246,neuroligin 4 Y-linked(NLGN4Y),Homo sapiens
ENSG00000132911,neuromedin U receptor 2(NMUR2),Homo sapiens
ENSG00000173376,neuron derived neurotrophic factor(NDNF),Homo sapiens
ENSG00000134369,neuron navigator 1(NAV1),Homo sapiens
ENSG00000166833,neuron navigator 2(NAV2),Homo sapiens
ENSG00000067798,neuron navigator 3(NAV3),Homo sapiens
ENSG00000130751,neuronal PAS domain protein 1(NPAS1),Homo sapiens
ENSG00000170485,neuronal PAS domain protein 2(NPAS2),Homo sapiens
ENSG00000174576,neuronal PAS domain protein 4(NPAS4),Homo sapiens
ENSG00000107130,neuronal calcium sensor 1(NCS1),Homo sapiens
ENSG00000091129,neuronal cell adhesion molecule(NRCAM),Homo sapiens
ENSG00000162992,neuronal differentiation 1(NEUROD1),Homo sapiens
ENSG00000171532,neuronal differentiation 2(NEUROD2),Homo sapiens
ENSG00000123307,neuronal differentiation 4(NEUROD4),Homo sapiens
ENSG00000164600,neuronal differentiation 6(NEUROD6),Homo sapiens
ENSG00000172260,neuronal growth regulator 1(NEGR1),Homo sapiens
ENSG00000066248,neuronal guanine nucleotide exchange factor(NGEF),Homo sapiens
ENSG00000171246,neuronal pentraxin 1(NPTX1),Homo sapiens
ENSG00000134986,neuronal regeneration related protein(NREP),Homo sapiens
ENSG00000166924,neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1(NYAP1),Homo sapiens
ENSG00000144460,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2(NYAP2),Homo sapiens
ENSG00000053438,neuronatin(NNAT),Homo sapiens
ENSG00000122585,neuropeptide Y(NPY),Homo sapiens
ENSG00000099250,neuropilin 1(NRP1),Homo sapiens
ENSG00000118257,neuropilin 2(NRP2),Homo sapiens
ENSG00000156642,neuroplastin(NPTN),Homo sapiens
ENSG00000182667,neurotrimin(NTM),Homo sapiens
ENSG00000198400,neurotrophic receptor tyrosine kinase 1(NTRK1),Homo sapiens
ENSG00000148053,neurotrophic receptor tyrosine kinase 2(NTRK2),Homo sapiens
ENSG00000140538,neurotrophic receptor tyrosine kinase 3(NTRK3),Homo sapiens
ENSG00000185652,neurotrophin 3(NTF3),Homo sapiens
ENSG00000225950,neurotrophin 4(NTF4),Homo sapiens
ENSG00000171119,neurturin(NRTN),Homo sapiens
ENSG00000162614,nexilin F-actin binding protein(NEXN),Homo sapiens
ENSG00000136830,niban apoptosis regulator 2(NIBAN2),Homo sapiens
ENSG00000104320,nibrin(NBN),Homo sapiens
ENSG00000162736,nicastrin(NCSTN),Homo sapiens
ENSG00000157064,nicotinamide nucleotide adenylyltransferase 2(NMNAT2),Homo sapiens
ENSG00000100503,ninein(NIN),Homo sapiens
ENSG00000131669,ninjurin 1(NINJ1),Homo sapiens
ENSG00000171840,ninjurin 2(NINJ2),Homo sapiens
ENSG00000156574,nodal growth differentiation factor(NODAL),Homo sapiens
ENSG00000183691,noggin(NOG),Homo sapiens
ENSG00000184454,non-compact myelin associated protein(NCMAP),Homo sapiens
ENSG00000187736,non-homologous end joining factor 1(NHEJ1),Homo sapiens
ENSG00000124479,norrin cystine knot growth factor NDP(NDP),Homo sapiens
ENSG00000148400,notch receptor 1(NOTCH1),Homo sapiens
ENSG00000134250,notch receptor 2(NOTCH2),Homo sapiens
ENSG00000074181,notch receptor 3(NOTCH3),Homo sapiens
ENSG00000214513,notochord homeobox(NOTO),Homo sapiens
ENSG00000162599,nuclear factor I A(NFIA),Homo sapiens
ENSG00000147862,nuclear factor I B(NFIB),Homo sapiens
ENSG00000100968,nuclear factor of activated T cells 4(NFATC4),Homo sapiens
ENSG00000185189,nuclear receptor binding protein 2(NRBP2),Homo sapiens
ENSG00000084676,nuclear receptor coactivator 1(NCOA1),Homo sapiens
ENSG00000198646,nuclear receptor coactivator 6(NCOA6),Homo sapiens
ENSG00000196498,nuclear receptor corepressor 2(NCOR2),Homo sapiens
ENSG00000169297,nuclear receptor subfamily 0 group B member 1(NR0B1),Homo sapiens
ENSG00000177463,nuclear receptor subfamily 2 group C member 2(NR2C2),Homo sapiens
ENSG00000112333,nuclear receptor subfamily 2 group E member 1(NR2E1),Homo sapiens
ENSG00000175745,nuclear receptor subfamily 2 group F member 1(NR2F1),Homo sapiens
ENSG00000185551,nuclear receptor subfamily 2 group F member 2(NR2F2),Homo sapiens
ENSG00000160113,nuclear receptor subfamily 2 group F member 6(NR2F6),Homo sapiens
ENSG00000113580,nuclear receptor subfamily 3 group C member 1(NR3C1),Homo sapiens
ENSG00000153234,nuclear receptor subfamily 4 group A member 2(NR4A2),Homo sapiens
ENSG00000166197,nucleolar and coiled-body phosphoprotein 1(NOLC1),Homo sapiens
ENSG00000163608,nucleolus and neural progenitor protein(NEPRO),Homo sapiens
ENSG00000069248,nucleoporin 133(NUP133),Homo sapiens
ENSG00000187109,nucleosome assembly protein 1 like 1(NAP1L1),Homo sapiens
ENSG00000186462,nucleosome assembly protein 1 like 2(NAP1L2),Homo sapiens
ENSG00000166579,nudE neurodevelopment protein 1 like 1(NDEL1),Homo sapiens
ENSG00000072864,nudE neurodevelopment protein 1(NDE1),Homo sapiens
ENSG00000124006,obscurin like cytoskeletal adaptor 1(OBSL1),Homo sapiens
ENSG00000130558,olfactomedin 1(OLFM1),Homo sapiens
ENSG00000118733,olfactomedin 3(OLFM3),Homo sapiens
ENSG00000254550,olfactory marker protein(OMP),Homo sapiens
ENSG00000170782,olfactory receptor family 10 subfamily A member 4(OR10A4),Homo sapiens
ENSG00000126861,oligodendrocyte myelin glycoprotein(OMG),Homo sapiens
ENSG00000184221,oligodendrocyte transcription factor 1(OLIG1),Homo sapiens
ENSG00000205927,oligodendrocyte transcription factor 2(OLIG2),Homo sapiens
ENSG00000177468,oligodendrocyte transcription factor 3(OLIG3),Homo sapiens
ENSG00000197430,oligodendrocytic myelin paranodal and inner loop protein(OPALIN),Homo sapiens
ENSG00000079482,oligophrenin 1(OPHN1),Homo sapiens
ENSG00000119547,one cut homeobox 2(ONECUT2),Homo sapiens
ENSG00000183715,opioid binding protein/cell adhesion molecule like(OPCML),Homo sapiens
ENSG00000112038,opioid receptor mu 1(OPRM1),Homo sapiens
ENSG00000135336,origin recognition complex subunit 3(ORC3),Homo sapiens
ENSG00000115507,orthodenticle homeobox 1(OTX1),Homo sapiens
ENSG00000165588,orthodenticle homeobox 2(OTX2),Homo sapiens
ENSG00000171540,orthopedia homeobox(OTP),Homo sapiens
ENSG00000188729,osteocrin(OSTN),Homo sapiens
