# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000127423    1   26148414   26220903     32       3  702231       2.8493   -3.1086e-15       2.8493
ENSG00000182749    1   26177701   26232744     15       2  699615      0.97433   -3.1086e-15      0.97433
ENSG00000117632    1   26200672   26268482     33       3  702946       3.4807   -3.1086e-15       3.4807
ENSG00000158006    1   26276258   26359648     55       5  701678       3.9832   -3.1086e-15       3.9832
ENSG00000158008    1   26311375   26372955     38       5  701398       4.7917   -2.6645e-15       4.7917
ENSG00000158014    1   26353743   26407624     41       4  699453       4.3506   -2.6645e-15       4.3506
ENSG00000158022    1   26367795   26429927     43       4  701174       4.1292   -2.6645e-15       4.1292
ENSG00000175087    1   26402664   26462034     23       1  709050       4.1645   -2.6645e-15       4.1645
ENSG00000197245    1   26450511   26499119     30       6  699472       2.9693   -3.1086e-15       2.9693
ENSG00000142684    1   26461362   26508551     35       6  699195       3.0189   -3.1086e-15       3.0189
ENSG00000142675    1   26468894   26526377     54       8  699498       4.2169   -2.6645e-15       4.2169
ENSG00000188782    1   26482052   26539459     60       9  699779       2.8991   -3.1086e-15       2.8991
ENSG00000130695    1   26525691   26615299    105      10  705473       2.9861   -3.1086e-15       2.9861
ENSG00000142669    1   26570667   26618007     55       6  706981         4.48   -2.6645e-15         4.48
ENSG00000158062    1   26597819   26679854     94      10  704567       4.3748   -2.6645e-15       4.3748
ENSG00000169442    1   26609448   26657014     66       6  706343       3.2146   -3.1086e-15       3.2146
ENSG00000176092    1   26638350   26715621     77      13  696752       2.8198   -3.1086e-15       2.8198
ENSG00000176083    1   26678125   26736013     52      12  693232       4.2188   -2.6645e-15       4.2188
ENSG00000131914    1   26702269   26766213     40      10  695317       2.7361   -3.1086e-15       2.7361
ENSG00000117682    1   26723773   26807785     50       9  700151       2.8577   -3.1086e-15       2.8577
ENSG00000198830    1   26763941   26812463     28       6  701480       4.1818   -2.6645e-15       4.1818
ENSG00000117676    1   26821252   26911521     50       8  695158       4.4311   -2.6645e-15       4.4311
ENSG00000117713    1   26987524   27118595     23       4  698637       4.1711   -2.6645e-15       4.1711
ENSG00000060642    1   27078963   27134889      4       1  708552       3.6967   -3.1086e-15       3.6967
ENSG00000204160    1   27118201   27194093     13       3  700457       3.2261   -3.1086e-15       3.2261
ENSG00000175793    1   27154633   27200947     13       3  700311       2.3613   -3.1086e-15       2.3613
ENSG00000090273    1   27191729   27283353     22       5  699399       3.5573   -3.1086e-15       3.5573
ENSG00000142751    1   27192624   27251788     16       4  700179       2.2754   -3.1086e-15       2.2754
ENSG00000198746    1   27206979   27261957     15       4  699982       3.2128   -3.1086e-15       3.2128
ENSG00000131910    1   27227980   27275457     14       4  702923       4.0085   -2.6645e-15       4.0085
ENSG00000175707    1   27266053   27321897     12       3  701562       4.1468   -2.6645e-15       4.1468
ENSG00000253368    1   27285198   27337389      7       2  705372       3.4183   -3.1086e-15       3.4183
ENSG00000158246    1   27321511   27374327     23       2  691127      0.51168   -3.1086e-15      0.51168
ENSG00000090020    1   27415306   27528472     38       3  695253       3.4611   -3.1086e-15       3.4611
ENSG00000142784    1   27526007   27645110     27       6  683256       2.1219   -3.1086e-15       2.1219
ENSG00000186501    1   27613651   27672891     18       5  667811       1.1059   -3.1086e-15       1.1059
ENSG00000142765    1   27633513   27690421     24       6  666219     0.087193   -3.0531e-15     0.087193
ENSG00000142733    1   27671675   27728383     19       5  678979      -0.3529   -3.0531e-15      -0.3529
ENSG00000181773    1   27684148   27732318     14       3  688874     -0.49352   -3.0531e-15     -0.49352
ENSG00000142748    1   27685603   27736315     14       3  688874     -0.49352   -3.0531e-15     -0.49352
ENSG00000174950    1   27695666   27744870     12       2  690108     -0.40164   -3.0531e-15     -0.40164
ENSG00000158195    1   27720730   27851669     33       2  697218      -1.1052   -3.1086e-15      -1.1052
ENSG00000126705    1   27850546   27965942     17       5  666470     -0.61468   -3.1086e-15     -0.61468
ENSG00000000938    1   27928575   27996788     22       5  643065     -0.76223   -3.1086e-15     -0.76223
ENSG00000126709    1   27982572   28033729     30       2  639944      -0.5871   -3.1086e-15      -0.5871
ENSG00000009780    1   28017490   28099633     47       3  653870      -1.1207   -3.1086e-15      -1.1207
ENSG00000117758    1   28064694   28160963     35       2  664259     -0.80787   -3.1086e-15     -0.80787
ENSG00000117751    1   28122289   28188187     16       3  668337     -0.36941   -3.0531e-15     -0.36941
ENSG00000130775    1   28164055   28223196     26       4  693480       -1.216   -3.1086e-15       -1.216
ENSG00000268552    1   28167085   28212255     11       4  682428     -0.27978   -3.0531e-15     -0.27978
ENSG00000117748    1   28208035   28276257     62       6  701768      -1.7485   -3.1086e-15      -1.7485
ENSG00000130768    1   28226504   28295668     55       8  693992      -1.0749   -3.1086e-15      -1.0749
ENSG00000158156    1   28250973   28304607     45       7  692420     -0.24882   -3.0531e-15     -0.24882
ENSG00000158161    1   28286855   28450207     52       7  692460       2.2245   -3.1086e-15       2.2245
ENSG00000169403    1   28463677   28555447     26       4  699988      -1.6643   -3.1086e-15      -1.6643
ENSG00000269804    1   28492070   28537419     15       2  699702       -1.501   -3.1086e-15       -1.501
ENSG00000126698    1   28515967   28594536     51       4  697889     -0.83924   -3.1086e-15     -0.83924
ENSG00000215902    1   28517013   28562152     24       3  702008      -1.3854   -3.1086e-15      -1.3854
ENSG00000130770    1   28527620   28583417     39       4  696080     -0.82328   -3.1086e-15     -0.82328
ENSG00000130766    1   28551038   28619002     48       6  693935     -0.63984   -3.1086e-15     -0.63984
ENSG00000130772    1   28620513   28672476     15       4  694105      0.40813   -3.0531e-15      0.40813
ENSG00000204138    1   28661114   28836881     51       3  706680      -1.1042   -3.1086e-15      -1.1042
ENSG00000180198    1   28797455   28875812     20       3  705724      -1.9378   -3.1086e-15      -1.9378
ENSG00000180098    1   28844597   28915051     18       2  700981      -1.5578   -3.1086e-15      -1.5578
ENSG00000188060    1   28883712   28931955     10       2  693313      -1.3045   -3.1086e-15      -1.3045
ENSG00000120656    1   28905835   29004597     19       3  700241     -0.76225   -3.1086e-15     -0.76225
ENSG00000162419    1   28960244   29055865     22       3  705791       1.0714   -3.1086e-15       1.0714
ENSG00000198492    1   29028133   29106287     22       2  703908        1.492   -3.1086e-15        1.492
ENSG00000116329    1   29103654   29200208     57       9  691078       2.2901   -3.1086e-15       2.2901
ENSG00000159023    1   29178603   29456553    142      14  702299       1.1061   -3.1086e-15       1.1061
ENSG00000253304    1   29435940   29485447     25       5  700317       1.5831   -3.1086e-15       1.5831
ENSG00000116350    1   29464255   29543499     54       9  693889       1.4044   -3.1086e-15       1.4044
ENSG00000116353    1   29509385   29592454     64      11  695036       1.0778   -3.1086e-15       1.0778
ENSG00000060656    1   29528028   29663325    105      18  695605      0.69527   -3.1086e-15      0.69527
ENSG00000162510    1   31174124   31231434     62      10  691417       4.2194   -2.6645e-15       4.2194
ENSG00000162511    1   31195316   31265667     53       8  694724       1.6706   -3.1086e-15       1.6706
ENSG00000162512    1   31332314   31416608     53      18  689715       1.1828   -3.1086e-15       1.1828
ENSG00000134644    1   31394353   31573838     84       7  700644      0.68446   -3.1086e-15      0.68446
ENSG00000084628    1   31642592   31747401     95       8  703323     0.053994   -3.0531e-15     0.053994
ENSG00000060688    1   31722417   31804662     73       4  701835      0.48326   -3.0531e-15      0.48326
ENSG00000121766    1   31734842   31847783     91       6  701891      0.34973   -3.0531e-15      0.34973
ENSG00000121769    1   31828472   31884697     61       5  706419      0.24173   -3.0531e-15      0.24173
ENSG00000168528    1   31847412   31917525     75       7  704533      0.28601   -3.0531e-15      0.28601
ENSG00000268950    1   31892192   31937614     51       2  698358    -0.069288   -3.0531e-15    -0.069288
ENSG00000142910    1   32007116   32063288     22       5  696537       2.8593   -3.1086e-15       2.8593
ENSG00000121764    1   32048287   32108119     26       3  704294       4.8107   -2.6645e-15       4.8107
ENSG00000162517    1   32085463   32145497     51       4  703688       3.2508   -3.1086e-15       3.2508
ENSG00000084636    1   32107848   32204920     74      10  693981       2.9202   -3.1086e-15       2.9202
ENSG00000121753    1   32182718   32265494     22       6  680422       1.6541   -3.1086e-15       1.6541
ENSG00000134668    1   32246023   32316652     31       6  702535       4.0084   -2.6645e-15       4.0084
ENSG00000212673    1   32344174   32390745     13       3  698106       3.3627   -3.1086e-15       3.3627
ENSG00000184007    1   32362022   32445457     28       6  687883       3.4061   -3.1086e-15       3.4061
ENSG00000121774    1   32444430   32536451     16       4  658435        3.146   -3.1086e-15        3.146
ENSG00000121775    1   32502632   32578467     10       2  682165       4.1411   -2.6645e-15       4.1411
ENSG00000025800    1   32538639   32652169     14       2  694026       5.1112   -2.6645e-15       5.1112
ENSG00000084652    1   32610287   32673886     10       2  683158       4.7071   -2.6645e-15       4.7071
ENSG00000160050    1   32630987   32680988      8       1  682959       4.5519   -2.6645e-15       4.5519
ENSG00000160051    1   32636236   32684288      9       2  655077       4.8417   -2.6645e-15       4.8417
ENSG00000222046    1   32639695   32691797     13       2  669800       4.3071   -2.6645e-15       4.3071
ENSG00000084623    1   32652529   32707205     20       3  678608       5.7256   -2.6645e-15       5.7256
ENSG00000160055    1   32670073   32722972     22       4  673997       5.7599   -2.6645e-15       5.7599
ENSG00000183615    1   32677834   32724457     18       4  675952       5.1662   -2.6645e-15       5.1662
ENSG00000182866    1   32681840   32761766     19       4  691064       5.1419   -2.6645e-15       5.1419
ENSG00000116478    1   32722687   32809236      5       3  655135       1.7592   -3.1086e-15       1.7592
ENSG00000162526    1   32782122   32839913      2       1  601873      0.13952   -3.0531e-15      0.13952
ENSG00000175130    1   32789433   32836980      2       1  601873      0.13952   -3.0531e-15      0.13952
ENSG00000225828    1   32816871   32864879      2       1  627354      0.99968   -3.1086e-15      0.99968
ENSG00000160058    1   32820704   32895332     10       4  667184       1.7726   -3.1086e-15       1.7726
ENSG00000254553    1   32895658   33076393     67       6  694978       -2.014   -3.1086e-15       -2.014
ENSG00000273274    1   32895670   32972287     16       2  698042      -1.7221   -3.1086e-15      -1.7221
ENSG00000160062    1   32970028   33081540     55       5  691375      -1.7815   -3.1086e-15      -1.7815
ENSG00000176261    1   33055773   33151504     45       3  691814     -0.63735   -3.1086e-15     -0.63735
ENSG00000162521    1   33081743   33161812     39       2  698105     -0.41635   -3.0531e-15     -0.41635
ENSG00000162520    1   33135507   33204197     30       3  698267       -0.976   -3.1086e-15       -0.976
ENSG00000162522    1   33172486   33250571     25       6  705605        0.993   -3.1086e-15        0.993
ENSG00000134684    1   33230840   33318754     32       4  706021         1.07   -3.1086e-15         1.07
ENSG00000116497    1   33247368   33334476     33       5  702419       1.0415   -3.1086e-15       1.0415
ENSG00000121905    1   33316595   33374042     24       5  699018        1.595   -3.1086e-15        1.595
ENSG00000160097    1   33317869   33373083     23       4  698633       1.7447   -3.1086e-15       1.7447
ENSG00000121900    1   33350195   33402039     12       2  694863        1.969   -3.1086e-15        1.969
ENSG00000116514    1   33392046   33465286     34       4  702845      0.48972   -3.0531e-15      0.48972
ENSG00000267885    1   33404268   33449642     22       3  703542      0.76711   -3.1086e-15      0.76711
ENSG00000004455    1   33463585   33581597     31       2  696611      -1.7577   -3.1086e-15      -1.7577
ENSG00000142920    1   33511705   33596131     21       2  695086      -2.3719   -3.1086e-15      -2.3719
